start,zk,zc
1689627600000,-0.2501506162352746,0.1387395195312426
1689631200000,-0.16025975632555944,0.5459952371164871
1689634800000,-0.3520283117514879,0.0845726165755279
1689638400000,-0.13612837713076212,0.029692456712759385
1689642000000,-0.3355008428125803,0.24293291191807653
1689645600000,-0.4114011024990144,0.3341404009993507
1689649200000,-0.5579606592418758,0.5385917970459878
1689652800000,-0.6024895768177784,0.26600842578763323
1689656400000,-0.44090919843176446,0.37253317562262445
1689660000000,-0.3144064077062876,-0.09726325155607483
1689663600000,-0.16012789126087074,-0.23955062828353973
1689667200000,-0.33643580250517924,0.35285261847149274
1689670800000,-0.10041295627414117,-0.480892705384236
1689674400000,-0.3449299435772789,0.22993398595825892
1689678000000,-0.10059297247978574,-0.3003550484927252
1689681600000,-0.26003153025049175,-0.5646617574536983
1689685200000,-0.19990018487169997,-0.05443459883813621
1689688800000,-0.07709137047757593,-0.7764630362720684
1689692400000,0.11176166300922258,-0.8619722089928661
1689696000000,0.41581532102662766,-0.22224606389403706
1689699600000,0.24811116237339711,-0.31383211438087394
1689703200000,-0.046209896956508886,0.29102086263245824
1689706800000,0.36891746837558703,0.5757321183507856
1689710400000,0.4234349588297057,0.2568545823084749
1689714000000,0.18455654766166144,0.3190133596716894
1689717600000,0.08999651253093244,0.10752775448866592
1689721200000,0.23466156649985337,0.24589592828798398
1689724800000,0.20621219921571798,0.13638197884530925
1689728400000,0.19212254944775845,0.2525837830900729
1689732000000,0.1222769566671951,0.4061801937679328
1689735600000,0.15390226919940347,0.2250206247075302
1689739200000,0.385575820393521,0.6805738181733435
1689742800000,0.23160149500210975,0.4874905845063403
1689746400000,0.05373058294669889,0.2816727620720507
1689750000000,-0.14376738801887332,-0.14091456651305526
1689753600000,0.026872409097034887,-0.05123206982639954
1689757200000,0.09557938128915103,-0.3644477830830066
1689760800000,-0.03230665433918381,-0.2023508489889637
1689764400000,0.013695446780565218,0.004322393934135325
1689768000000,0.034261043715617924,-0.7644809101753851
1689771600000,0.0097521931372987,-0.2329398436702535
1689775200000,0.378764197154678,-0.6550983577223624
1689778800000,0.2515266109430597,-0.8035580818428045
1689782400000,0.16910042126014277,-0.507930730812457
1689786000000,-0.20456226566866373,-0.5864156789347005
1689789600000,-0.3049912490392983,-0.20927355312258744
1689793200000,-0.25946293199446235,-0.3131679687674178
1689796800000,-0.10330811835774611,-0.726128366444379
1689800400000,-0.1329686180759938,-0.8110789353763004
1689804000000,-0.11499289842674441,-0.17451533355725246
1689807600000,-0.1776001392514351,0.0505186032397438
1689811200000,-0.2182387393356926,-0.29949557669135934
1689814800000,-0.3402489463570153,0.11501428565489709
1689818400000,-0.3560348156654042,-0.43046589593097306
1689822000000,-0.3477249509248546,0.021227534008172802
1689825600000,-0.20495339593257642,-0.41515438478065325
1689829200000,-0.28786501545124454,-0.024586195951741885
1689832800000,0.2210413978180169,0.09868042230682915
1689836400000,0.13659044803594497,-0.04452601041040884
1689840000000,0.16272521762567665,0.1613664828050162
1689843600000,-0.020265989707479302,-0.24870517679582108
1689847200000,-0.1827334764898675,-0.3540329738112468
1689850800000,-0.24701786720726318,-0.5241377084629923
1689854400000,0.15588847784600862,-0.6982818505092
1689858000000,0.3309687273415607,-0.056577923579801404
1689861600000,1.060743096009443,-0.8972601661314877
1689865200000,1.3061024154710985,-1.527784256890139
1689868800000,1.3395341962133471,-1.241617613401377
1689872400000,1.5474569499652637,-1.3362756172451105
1689876000000,1.56765578190025,-1.510746944827115
1689879600000,1.2642856874965114,-1.6015844492537141
1689883200000,1.7555112411138551,-0.8029745432480517
1689886800000,1.6173264102819058,-1.5032891211337014
1689890400000,1.5133083760779886,-0.5174500971472296
1689894000000,1.4441139349983048,0.2034246010745641
1689897600000,-0.15253759318463717,-0.5138385302475856
1689901200000,-0.05596857240491997,-0.47884172793154545
1689904800000,-0.5271405655185324,-0.4998560301027356
1689908400000,-0.37871540147769944,-0.6299944022801833
1689912000000,-0.4373278209832304,-0.620738736834165
1689915600000,0.03917010455318351,-0.0921886891156154
1689919200000,-0.25576216805967633,-0.30116232799313747
1689922800000,-0.21393608716964957,0.1064982910103214
1689926400000,-0.051409818352226536,0.2069956908233832
1689930000000,0.0683795647243489,-0.08388662134688446
1689933600000,0.12694127069099267,-0.060996385958138395
1689937200000,0.030131274380611618,-0.7843410647416628
1689940800000,-0.10804398214957146,-0.2515141600043996
1689944400000,0.14494981023574346,-0.7797903444878802
1689948000000,-0.0013408077924507182,-1.336686203301512
1689951600000,0.2060423160607738,-0.9426977457543952
1689955200000,0.14619299229806837,-0.9301993437509237
1689958800000,-0.0828725922231202,-0.6558186041364658
1689962400000,-0.24656494793584285,-0.18626587770587127
1689966000000,-0.023476005021736218,-0.5107721546235582
1689969600000,-0.054442213488735514,-0.36470528861300455
1689973200000,0.17382802769749106,-0.20845462399916492
1689976800000,0.2721472425487491,0.2309222716020238
1689980400000,0.22790582468226378,0.06922448945682753
1689984000000,0.19020138147647403,-0.20799975249353425
1689987600000,-0.04688735083131229,-0.1088752559747889
1689991200000,-0.2657605626251768,-0.2771203699485316
1689994800000,-0.06429702726279116,-0.5073761045128271
1689998400000,-0.3477048674383397,-0.15585029146851542
1690002000000,-0.3744064301858482,-0.5194757209585695
1690005600000,-0.4327068026277964,-0.6288304584310861
1690009200000,-0.21440838804854725,-0.419291281046922
1690012800000,-0.1846512429039594,-0.13049527248495418
1690016400000,-0.0017073950001452384,0.22898868121488142
1690020000000,0.06654494444289134,0.08601761467851156
1690023600000,0.13730230154856587,0.15698391438321227
1690027200000,0.034052555643656876,0.353188908398897
1690030800000,0.12004266288319251,0.41250713659645344
1690034400000,0.08207773247896057,-0.046720432932662606
1690038000000,0.10052485137281741,0.3277498828055987
1690041600000,0.046452304930224134,0.4544368169380101
1690045200000,0.33483522506108565,0.4175818329087245
1690048800000,0.5940768428696521,-0.036843834621769884
1690052400000,0.41756448772189303,-0.0962437620887863
1690056000000,0.6290736342691456,0.1752283821304481
1690059600000,0.6739908882694718,-0.0013434668706367309
1690063200000,0.509639935867202,0.5440937915223996
1690066800000,0.6826499916246732,-0.32405825702239105
1690070400000,0.20082234067396917,-0.2986586736927104
1690074000000,0.40581332867427894,0.15086120607105089
1690077600000,0.34061953022534686,0.011727437225086818
1690081200000,0.35449399847214236,-0.18140388175705194
1690084800000,0.24792828620392887,-0.44532510817224435
1690088400000,-0.074188101060261,-0.15784755140016776
1690092000000,-0.35513196655893237,-0.562026973742497
1690095600000,-0.3254801298076141,-0.32233637875542026
1690099200000,-0.4466505691176763,-0.18381081167137067
1690102800000,-0.13178283069740546,0.1613863572029921
1690106400000,0.0643817137582691,0.30452370637770587
1690110000000,0.3438878532958771,0.12202786182695853
1690113600000,0.3558862681513648,-0.23151699404855064
1690117200000,0.25557287588981015,-0.40653561167662566
1690120800000,-0.04357282149571801,-0.5864869611238662
1690124400000,0.08105870325696499,-0.5691725186700968
1690128000000,-0.07185556515291432,-0.5039920651289143
1690131600000,-0.4764310599763605,-0.7587557107269318
1690135200000,-0.5030506896905674,-0.542824097148195
1690138800000,0.021666347288667044,-0.9397824154147242
1690142400000,-0.05744191855930412,-0.404367842615019
1690146000000,0.27280749180135405,-0.7397665490658758
1690149600000,0.16831669602237717,-0.5155891286575122
1690153200000,-0.32066221768834646,-0.8274517226479228
1690156800000,-1.353492718428033,-0.7488362795201677
1690160400000,-1.1739337922983843,-0.9706434754285379
1690164000000,-1.0813412649276621,-0.5191306968864868
1690167600000,-0.6661544913497317,-0.4161460548460961
1690171200000,-0.8111357331980011,-0.9365433393399303
1690174800000,-1.2121617857472144,-0.8277052383418063
1690178400000,-1.1112720051385008,-0.9325270468679382
1690182000000,-1.3282062468677462,-0.38722444754102764
1690185600000,-1.0870291601496727,-0.6386855842481375
1690189200000,-0.24069304085795298,-1.367777653459423
1690192800000,-0.2447106643094241,-1.292331967193558
1690196400000,-0.7094974887517258,-1.2761455900464487
1690200000000,-0.504972154700225,-1.1265026753668743
1690203600000,-0.35107832261582317,-1.2760913429389174
1690207200000,-0.08378680331484684,-4.128172769781222
1690210800000,-0.22985338737642677,-2.959201736655329
1690214400000,-0.2160400502798284,-1.9825979747800258
1690218000000,-0.4121168594374347,-1.7025111403916626
1690221600000,-0.4943121246121011,-1.432010111766183
1690225200000,-0.3462893759682065,-1.6991803315490235
1690228800000,-0.242799791318118,-1.6801549292307263
1690232400000,0.017199362675847304,-0.6900960640458136
1690236000000,-0.08395227499440171,-0.6724596233189821
1690239600000,-0.6162667045519841,-0.8367719916292808
1690243200000,0.08373345158590871,-0.4055859029583396
1690246800000,-0.34664357169262844,-0.6751295677554707
1690250400000,0.10418122835077659,-0.4955805862447295
1690254000000,0.35119591837490594,-0.24274245266659428
1690257600000,-0.12650645890344375,-0.38741511074854795
1690261200000,-0.2527124559499888,-1.2795623094992417
1690264800000,-0.6436873593770239,-0.9408357859954711
1690268400000,-0.5283798154389806,-0.8990627788800176
1690272000000,-0.9147326816525019,-1.7680709073680978
1690275600000,-0.5044059382765802,-1.0776723791160043
1690279200000,-0.5864764723057978,-1.2434637287651964
1690282800000,-0.6093852406497332,-0.8568568905754171
1690286400000,-0.41653995978007097,-1.0934042245715432
1690290000000,0.3134947071516171,-1.11349832863751
1690293600000,0.3541903449910543,-1.3586328767739069
1690297200000,0.46117166088194317,-0.7800974429729319
1690300800000,0.13727436694206296,-1.5236300682600281
1690304400000,-0.06845976079847782,-1.0175976587154154
1690308000000,-0.25818360353231595,-0.892364528866558
1690311600000,0.11841133139480231,-0.760001497725726
1690315200000,0.14932552975706462,-0.5427772706925691
1690318800000,0.12730480172676217,-0.9446817359457056
1690322400000,0.30770406620992236,-1.5363981814600884
1690326000000,-0.04692525799026673,-1.191395676528477
1690329600000,0.9268348428525495,-1.0335398840038426
1690333200000,0.7890312221389235,-0.33690431857900777
1690336800000,0.42429194671137205,-1.464476007698173
1690340400000,0.4499816857608506,-1.2927819592545629
1690344000000,0.4751483715679387,-0.9529693180786489
1690347600000,0.12918202896355785,-1.0271563945596385
1690351200000,0.23983608387851477,-0.4193000746573073
1690354800000,0.2821212482575096,-0.5471160564469272
1690358400000,0.5160999721817183,-1.7860693169055568
1690362000000,0.44852989208083116,-1.170713096826311
1690365600000,0.467216065316826,-1.0418248059990767
1690369200000,0.7639799340557691,-1.1929152111918877
1690372800000,0.9093011054656623,-0.5343255827344554
1690376400000,0.7994900526329796,-0.8752414047467709
1690380000000,1.0082278831485483,-0.7367536457764222
1690383600000,0.7587378197481145,-1.1369573887226903
1690387200000,0.835316012421994,-0.5608455609074252
1690390800000,0.967162791712482,-0.07190759805483216
1690394400000,0.224660383609053,-0.5226484965355725
1690398000000,0.12428413113710203,0.14495785313305037
1690401600000,0.07935619435712521,-0.32192753677730634
1690405200000,0.45883854882673375,-0.26961598962333905
1690408800000,0.019518503341006757,-0.632101970367778
1690412400000,-0.028491308219758774,-0.3734233935590034
1690416000000,0.03283826598746478,-0.2741135960490522
1690419600000,0.020815284248402077,-0.41795278831416377
1690423200000,-0.2882330711528691,-1.587653409774362
1690426800000,-0.25346496978077837,-0.6305878386999993
1690430400000,-0.0929167427124039,-0.7788218596027503
1690434000000,0.3279375868592608,-0.309395334108705
1690437600000,0.787809047490952,-0.8263259945533765
1690441200000,0.6736936017040107,-0.45087109477114784
1690444800000,0.21324584382070294,-0.1389839001584621
1690448400000,0.329209695602689,-0.4788426991495961
1690452000000,0.6173980127125464,-0.2550872301284389
1690455600000,0.7306203350719893,-0.6533528575348561
1690459200000,0.6294999814730745,-0.5083375207765775
1690462800000,0.7465694222936554,-0.9805650089812864
1690466400000,1.0014717446311763,-0.5978797550060826
1690470000000,0.6399839532530744,-1.292129205366186
1690473600000,0.8339911417530097,-1.3068219684229638
1690477200000,0.8749575898629545,-0.8062272427016923
1690480800000,1.4168583163895314,-1.447568299620728
1690484400000,1.3395045451490155,-1.8000977640650502
1690488000000,1.5829368190569277,-1.3980372999522381
1690491600000,1.3131212741086022,-1.5435267380572135
1690495200000,1.366109562555994,-1.4044200471134527
1690498800000,0.6037932760907416,-1.445312104189091
1690502400000,-0.9339505758820721,-1.1189930451001064
1690506000000,-0.9792985961423837,-1.438584466200186
1690509600000,-1.041874230624579,-1.2129505902870932
1690513200000,-0.7221756786870356,-1.6186448467857184
1690516800000,-0.9460700114304279,-1.5965765086681547
1690520400000,-0.9803041924091491,-1.7174453853120497
1690524000000,-0.8510251081075244,-1.800069095746509
1690527600000,-0.4599159401897035,-2.230696952394922
1690531200000,-0.6586224030453632,-1.3134245831264395
1690534800000,-1.103517441782398,-1.4654319363386539
1690538400000,-1.0579872389371077,-1.3430047332268429
1690542000000,-0.6787190570514856,-1.7905641935988026
1690545600000,-0.8978994800523092,-1.1589075053106819
1690549200000,-0.7931749401862144,-1.759390509796063
1690552800000,-1.1819209879035606,-2.319176746241223
1690556400000,-1.2665747200267181,-1.1761283444350674
1690560000000,-1.2971493219179169,-1.3319428545758627
1690563600000,-0.9752828694033137,-0.7829167611131931
1690567200000,-1.0313396491852704,-0.5809266314120175
1690570800000,-1.2852850698629135,-0.8185089286851369
1690574400000,-1.0804737041415293,-0.3866504482194496
1690578000000,-1.1025190336723687,-0.6101558612153359
1690581600000,-0.9003081617496038,-0.18609013822850273
1690585200000,-1.14235724218082,-0.3167443317292533
1690588800000,-1.1061931583135092,-0.7804278562051301
1690592400000,-1.220430180043677,-1.0857912051209013
1690596000000,-1.2991491172120617,-0.42768691169246764
1690599600000,-1.1392896009491458,-0.7420647316768088
1690603200000,-1.3804907339259223,0.053239121494956854
1690606800000,-0.9320159568665748,-0.5719614005796099
1690610400000,-1.077062071560638,0.11251953271156846
1690614000000,-0.9285294673635744,0.011981238222307782
1690617600000,-0.9905938427133311,-0.13565595489203117
1690621200000,-0.9249778190151758,-0.04709762017402147
1690624800000,-0.7825401994537795,-0.7681037739849307
1690628400000,-0.682828567054455,-0.2950453855492484
1690632000000,-1.1267921352689312,-0.6000186403899888
1690635600000,-0.9349501609577958,-0.04474066123638462
1690639200000,-0.8310779450732342,0.138581545940308
1690642800000,-0.7512544786041921,0.1723328068706742
1690646400000,-1.0372606391472319,0.19218614848752594
1690650000000,-1.1963199628470904,0.05877366995063228
1690653600000,-1.2114845449857299,-0.4978971185109694
1690657200000,-1.2884740812051168,0.3126079120884503
1690660800000,-1.3072425968921149,-0.5497002644923643
1690664400000,-1.2808978806626357,0.4210239497003546
1690668000000,-1.397647745725962,-0.32357178249864815
1690671600000,-1.5712939333112836,0.21832697668764892
1690675200000,-1.5169921965349409,0.24361034989150512
1690678800000,-1.415960238608962,-0.3789215820106474
1690682400000,-1.4926373110603257,-0.23428270583437108
1690686000000,-1.4835088969108474,-0.3679147559778482
1690689600000,-1.4410145351243209,-0.30310915168881747
1690693200000,-1.2881033711610521,-0.41495592158973005
1690696800000,-1.479658194358917,-0.07573421433703004
1690700400000,-1.5826936434283991,-0.6350043678323201
1690704000000,-1.4294735979765236,0.22959486264700146
1690707600000,-1.3707948548064617,0.25935422329676716
1690711200000,-1.4964731860753044,-0.036838000212874325
1690714800000,-1.5951789962988598,-0.9488073134096167
1690718400000,-0.9226326593516971,-0.5614421869908274
1690722000000,-1.198803708329517,0.060770869171337574
1690725600000,-0.9542743041279891,-0.3505075840328737
1690729200000,-1.0697540887287047,-0.63768374215734
1690732800000,-1.0509760692968955,-0.6760770364340924
1690736400000,-1.0684585824196287,-0.22274663715523538
1690740000000,-1.2049134852723307,-0.01615930593381226
1690743600000,-0.48940939120009375,-1.087289731026281
1690747200000,-0.6087775288925349,-0.8724943265791026
1690750800000,-0.8075729448414011,-1.0097080721621898
1690754400000,-0.6728866888118465,-0.5367858818234958
1690758000000,-1.1454533456315312,-0.517120003120348
1690761600000,0.7880160039141282,-0.7544405690514362
1690765200000,0.20070101436828597,-0.6496249178187646
1690768800000,0.3698947309787172,-0.7621741873305045
1690772400000,0.4030811745017746,-0.35271634161551996
1690776000000,0.6005190490568603,-0.966916510532225
1690779600000,0.7190856381047663,-0.552684081198724
1690783200000,0.536916574965464,-0.6862568400692348
1690786800000,0.7042533736344532,-0.5322700589982521
1690790400000,0.5597494094032529,-0.8456085937768608
1690794000000,0.5895057068959353,-1.1930507488118898
1690797600000,0.6699241356138081,-1.057797360098254
1690801200000,0.876738713730164,-1.2638408028594355
1690804800000,0.6021626927491357,-2.0014771731095538
1690808400000,0.964220906202784,-1.0047470466236534
1690812000000,1.0292363372677342,-2.208658842420242
1690815600000,1.2976737729268897,-1.4250236510070888
1690819200000,1.4276853683521378,-1.9120711986804486
1690822800000,1.1970552907535152,-1.1246302105490638
1690826400000,1.6227493269779263,-1.5340428521714624
1690830000000,1.4974510728141746,-1.1428575696120375
1690833600000,1.7518402126497776,-1.2623616462897216
1690837200000,1.8071353358063655,-1.4011413348426258
1690840800000,2.016712141421493,-1.055493099512818
1690844400000,1.4446467708059263,-0.6511789551038358
1690848000000,0.8172951381300455,-0.7003065184956677
1690851600000,0.8647617020435483,-1.3650020770735296
1690855200000,1.5358615377621843,-1.2687551672359556
1690858800000,1.170708761856479,-1.7573327338589275
1690862400000,1.3097642434799095,-2.1798797539065093
1690866000000,1.3938777390343846,-1.810281792993707
1690869600000,1.2542772706740135,-1.9250944669927725
1690873200000,1.4376416611949658,-1.7078653790835734
1690876800000,1.4597681696461953,-1.8190721344304501
1690880400000,1.4520669361196556,-2.17538698852886
1690884000000,1.397301044714244,-2.167803801709692
1690887600000,1.742097715604947,-2.9783767522146904
1690891200000,1.8899843562946608,-3.364062272243789
1690894800000,1.9639924492223013,-2.5006975935622373
1690898400000,2.0887860561615987,-3.4090405700486803
1690902000000,2.175829967233881,-3.220570974461049
1690905600000,1.9670840219890589,-3.803283891715726
1690909200000,1.8649207403887829,-3.684735576015163
1690912800000,1.2484848299962694,-3.2147914034743934
1690916400000,1.1068265286593824,-2.2526860882500137
1690920000000,1.5216676247919267,-2.9022467090957873
1690923600000,1.1692431985366882,-2.5894667840296828
1690927200000,1.168171718255353,-2.2053443852872627
1690930800000,0.9331275606340335,-1.5390933426507531
1690934400000,-0.38256269350940764,-2.425787399471157
1690938000000,-0.5572683111394117,-1.6387826620463462
1690941600000,-0.2615302172875821,-1.5103896161986305
1690945200000,-0.14770337633541175,-2.6437952785867607
1690948800000,0.01086080954878163,-2.9206065565577597
1690952400000,-0.019085973350142664,-3.3322207941610733
1690956000000,0.6066449474296289,-3.2092344652787363
1690959600000,0.8000334450178004,-3.3236459610983164
1690963200000,0.35712002047162283,-2.0524412279146027
1690966800000,0.26382238643448197,-2.861416473186556
1690970400000,0.3052832757297397,-2.21942261608487
1690974000000,0.38195417576262836,-1.5779731143060949
1690977600000,0.8231382312309985,-2.4538268280046727
1690981200000,1.210952527834555,-2.7974409987400963
1690984800000,1.510913223888301,-2.6434027527579804
1690988400000,1.4146200050370572,-2.958830448261082
1690992000000,1.7199386831176988,-3.079811419086588
1690995600000,1.6987581321681202,-3.028615651745789
1690999200000,1.6034451123873674,-1.8693525195634404
1691002800000,1.895941614393673,-3.004915014577782
1691006400000,1.646968658960842,-2.661749266781361
1691010000000,1.5671712347402895,-2.5118973822268598
1691013600000,1.5275212297471101,-2.815799845288426
1691017200000,1.3337462745089754,-2.5710096387987162
1691020800000,0.20844435490616442,-2.693502601268045
1691024400000,0.1554954209367876,-2.398297369604843
1691028000000,0.1453881391318993,-2.5919584129214464
1691031600000,0.22948699836889397,-2.5305290705734595
1691035200000,0.5882766767400505,-2.8991071717936654
1691038800000,0.11343718228726937,-3.0461814877471056
1691042400000,0.8373990903441147,-3.3707358361680937
1691046000000,0.6418207427179496,-3.841151270808269
1691049600000,1.296913062197439,-3.32524600686178
1691053200000,0.8546823871104617,-3.747803242581602
1691056800000,0.9593048377583425,-4.079662079696313
1691060400000,0.9741810951968157,-3.9818121107571747
1691064000000,0.8972717417082114,-3.516887623495411
1691067600000,0.5380554600181806,-3.202241576613308
1691071200000,0.7393891285679153,-3.8971065770127455
1691074800000,0.9475320759374853,-3.5898755774533067
1691078400000,0.7843727624159696,-3.4241893859787185
1691082000000,0.9473159463843315,-2.8525289918218957
1691085600000,0.7160034175218211,-2.7153630927048047
1691089200000,0.6179252296449745,-3.027209098017312
1691092800000,0.8321537665572338,-2.6007563662863484
1691096400000,1.0198012607551963,-2.3270859886966093
1691100000000,0.7739678467476869,-2.469082578479023
1691103600000,0.5358453151919957,-2.4052302423648535
1691107200000,0.2057102817976948,-2.4107603285772625
1691110800000,0.2704849325002012,-2.306494190366542
1691114400000,0.64015442232773,-2.4295239555017796
1691118000000,0.8090385677742401,-2.192501636112875
1691121600000,0.9146086424235433,-2.6513985080218148
1691125200000,0.7565268603195183,-3.234929641761885
1691128800000,1.531332002721293,-2.9412794728075244
1691132400000,1.380435684842849,-3.0536442542613673
1691136000000,1.4866778892753238,-3.092050528883955
1691139600000,1.1297269378007622,-2.909169068736176
1691143200000,1.605595373826269,-2.759766290617829
1691146800000,1.4834996071992974,-3.0019963796426086
1691150400000,1.2459359112810553,-2.7340074098611873
1691154000000,1.114587614497445,-2.5213943766770366
1691157600000,0.9251736997941971,-2.1063219586024338
1691161200000,1.0030867168537903,-1.9180722692448642
1691164800000,0.8684365825666348,-2.0188140883135004
1691168400000,1.032378937094325,-1.6728023169963042
1691172000000,1.4089864944166686,-2.953641771613082
1691175600000,1.608551159059484,-3.307210475211212
1691179200000,2.0777417051464986,-3.6662776765728635
1691182800000,1.7084596983442344,-3.5941188318308552
1691186400000,1.982286334532613,-4.0442093591688995
1691190000000,1.2528094277281272,-4.0310106154726375
1691193600000,1.376678091066386,-4.1266330580310715
1691197200000,1.1694353558358346,-4.0901006439740755
1691200800000,1.0595741692647682,-3.963205945119468
1691204400000,1.251034088854606,-4.070558177322265
1691208000000,1.0511741791818827,-3.984095542625057
1691211600000,1.1577119174411123,-4.027616898074873
1691215200000,1.3691944806474092,-3.559726413242762
1691218800000,1.4106299592869938,-3.716827137112692
1691222400000,1.436117557046411,-3.5732586822528045
1691226000000,1.7636683111524256,-3.329454767938479
1691229600000,1.8727703189504916,-3.2635249583765455
1691233200000,1.7483925237038926,-2.7387473855410605
1691236800000,1.5047401510423484,-2.7761853578368836
1691240400000,1.6958675989985434,-2.6509307058977867
1691244000000,1.9333442267500285,-2.174061690585721
1691247600000,1.7377197099741242,-2.777843664489817
1691251200000,1.8919555181998062,-2.7582233962980522
1691254800000,1.7444393155467885,-2.5476525946732114
1691258400000,1.6510423586634368,-2.3364290285952714
1691262000000,1.788006856934355,-2.5225809671074093
1691265600000,1.6594225611570115,-1.9970411165878363
1691269200000,1.4461311772129912,-2.1169967214084
1691272800000,1.4961450849663036,-2.021940656455617
1691276400000,1.4244468527920753,-2.0565884085329444
1691280000000,1.364760480521244,-1.7907794620137807
1691283600000,1.536704748329719,-2.0078094679765015
1691287200000,1.7678675190362072,-2.3971412398619307
1691290800000,1.8629188101095524,-2.6116562957981637
1691294400000,1.993772321960115,-2.417525102525464
1691298000000,1.9763226666356004,-2.325356748688922
1691301600000,2.0126049308267904,-2.1986643882916908
1691305200000,2.1701136160667387,-2.311237915835088
1691308800000,1.776139369263345,-2.787082927617093
1691312400000,2.0713847545160933,-2.704100214762936
1691316000000,2.1058546436760546,-2.792988241678014
1691319600000,2.2283994595811816,-2.84789587450026
1691323200000,2.369005439620784,-2.6096364090979183
1691326800000,2.3533433592402897,-2.6053759434576884
1691330400000,2.335574830705845,-2.6758084424614124
1691334000000,2.017161535395464,-2.7287404788581817
1691337600000,1.9771072661651847,-2.797332127677599
1691341200000,2.189717483754613,-2.6632067057807536
1691344800000,2.1475253920821116,-2.8480282951853173
1691348400000,2.2891245420445596,-2.9421298402832647
1691352000000,2.1910575479243564,-2.8484632196666806
1691355600000,2.0548191199990278,-2.9231191406857837
1691359200000,2.0108850429765943,-2.9400574848656946
1691362800000,1.7549762725985896,-3.1733606163753025
1691366400000,0.4771857690005459,-2.991163944952092
1691370000000,0.1158595709435263,-3.021966798365586
1691373600000,-0.18755778537044013,-3.0126493624551944
1691377200000,0.1489071298519944,-3.6964191665740547
1691380800000,0.14838822922445424,-3.14392732795336
1691384400000,0.2299192621311483,-3.3374062881529767
1691388000000,0.3908744116509763,-3.3119243706578168
1691391600000,0.3256164895038849,-3.318411819821678
1691395200000,0.40447506230301766,-3.50775059647264
1691398800000,0.29324578318093864,-3.5263999047369197
1691402400000,0.5521599446166126,-3.481071860370032
1691406000000,1.387258269202027,-3.470559305848163
1691409600000,0.8364783002339888,-3.798841199918815
1691413200000,1.3870902237899834,-2.8793647636678337
1691416800000,0.5848036094899717,-2.6942390491831385
1691420400000,0.3687499331244089,-2.228622898282493
1691424000000,0.660505828917745,-2.4010541390997835
1691427600000,0.48829265337106875,-2.2475267015637304
1691431200000,-0.1623638917116616,-2.0999760377794363
1691434800000,-0.2906997608097909,-1.6710091313503481
1691438400000,0.058392795954170185,-2.035509095567438
1691442000000,0.07918818727727259,-2.0753942570552564
1691445600000,-0.047346756702139926,-1.9761584309042934
1691449200000,0.08190187383261618,-1.8304167056885734
1691452800000,-0.8997456524589111,-2.0101927111954097
1691456400000,-0.06580236518921473,-1.965739005012308
1691460000000,-0.13809091970103096,-1.6087810571621166
1691463600000,0.19297306208443527,-1.7390516739058757
1691467200000,-0.2020694433917606,-2.003745175812341
1691470800000,-0.21740205600935597,-2.136276543016968
1691474400000,0.34548316256746436,-2.119329135153892
1691478000000,0.18373955270441406,-1.9877928408694525
1691481600000,0.1876246611378976,-2.0408699612136094
1691485200000,0.17441117610035362,-1.9241008707590428
1691488800000,0.11094991943966187,-1.8403206390495948
1691492400000,0.14342813072225633,-1.7161643718216801
1691496000000,-0.0035287897724676463,-0.7638127491276802
1691499600000,0.3619816424659797,-1.1518885221524933
1691503200000,0.43590314426470766,-1.1598866260524971
1691506800000,0.089495698995412,-1.098607174628001
1691510400000,-0.5318719322118135,-0.913291209212475
1691514000000,-0.7101886284730659,-0.09841366914479913
1691528400000,-0.7285231066050795,0.43777113835808534
1691532000000,-0.5488721610917852,-0.429025027712672
1691535600000,-0.5722725990744977,0.07188579407472734
1691539200000,-1.6219404899465282,-0.24503862407907046
1691542800000,-1.4445681138358584,0.19523144983510074
1691546400000,-1.5130222485288665,-0.14753157593864905
1691550000000,-1.4873355384499822,-0.25995333233834583
1691553600000,-1.558700425860148,-0.18469778458889785
1691557200000,-1.607361737729497,-0.2869359329739944
1691560800000,-1.942417488257619,-0.6678880328134391
1691564400000,-1.9446257447330657,0.13277384063799952
1691568000000,-1.8896624658907513,-0.4513019025005654
1691571600000,-1.7705230808759476,-0.41215010328356266
1691575200000,-1.8909692594289995,-0.6592447121121047
1691578800000,-1.9709868059676001,-0.1548081756312572
1691582400000,-1.9100944545836867,-0.376023366448877
1691586000000,-1.4224849604034588,-0.6167986141538082
1691589600000,-1.1068090982423513,-0.5200564300621116
1691593200000,-1.1947449479786294,-0.7832917632086848
1691596800000,-1.1465826414545668,-0.889490074631101
1691600400000,-1.110809758259984,-1.0901419567446538
1691604000000,-1.1865266827106118,-1.1496782786790698
1691607600000,-0.9059047524137052,-1.2990786795183817
1691611200000,-1.2280240394765096,-0.7476396565304904
1691614800000,-0.9399748308788352,-1.122113351206175
1691618400000,-1.3807847031179947,-1.03835685391009
1691622000000,-1.558254691992441,-0.7975307160198903
1691625600000,-0.9047001665980025,-0.8939922035483268
1691629200000,-0.6316473387298495,-0.771231578675896
1691632800000,-0.724859636262406,-0.9016121172582199
1691636400000,-1.4282381657967105,-1.0105511237270535
1691640000000,-1.127146458531009,-1.2343525850898622
1691643600000,-0.8794629172223924,-1.271446486093348
1691647200000,-0.7025392848522156,-1.337967497103275
1691650800000,-1.1985199750575186,-1.2874566381721124
